timestamp,day,phase,temperature_active1,temperature_active2,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane_ppm,aeration_on
2025-01-10 03:00:00,9,active,45.7,44.95,21.45,19.98,55.72,54.54,50.21,48.75,16.74,3.73,23.7,0
2025-01-10 04:00:00,9,active,45.44,44.51,22.87,22.28,54.86,54.2,50.87,47.84,16.5,3.68,17.42,0
2025-01-10 05:00:00,9,active,46.36,45.37,21.52,20.93,55.26,54.09,49.8,48.32,17.25,3.79,20.13,0
2025-01-10 06:00:00,9,active,45.17,44.08,21.59,20.87,54.41,53.66,50.07,48.62,18.42,2.62,23.02,1
2025-01-10 07:00:00,9,active,45.15,43.28,22.16,21.36,54.62,53.67,50.68,47.76,17.94,4.19,37.74,0
2025-01-10 08:00:00,9,active,44.65,43.52,21.45,20.7,55.08,54.84,49.96,48.47,18.02,3.7,17.04,0
2025-01-10 09:00:00,9,active,45.27,43.56,22.48,22.06,55.76,53.19,51.13,48.19,17.65,3.46,33.49,0
2025-01-10 10:00:00,9,active,45.66,44.99,22.24,21.29,54.76,54.51,51.1,48.34,18.34,3.24,12.98,0
2025-01-10 11:00:00,9,active,44.79,43.79,20.65,19.37,54.76,53.71,50.06,48.99,17.37,3.71,22.41,0
2025-01-10 12:00:00,9,active,45.19,44.16,21.29,20.85,55.2,52.8,50.37,47.58,19.33,3.13,25.6,1
2025-01-10 13:00:00,9,active,45.64,44.8,21.64,20.69,54.63,54.03,50.49,47.4,17.26,3.4,22.62,0
2025-01-10 14:00:00,9,active,45.12,44.25,22.2,21.29,54.88,53.21,49.71,48.55,17.14,3.52,2.33,0
2025-01-10 15:00:00,9,active,44.88,43.97,21.47,20.84,54.64,53.91,49.6,47.19,16.39,3.2,17.9,0
2025-01-10 16:00:00,9,active,45.77,44.9,21.64,20.73,56.2,53.86,50.62,47.6,16.4,3.12,8.05,0
2025-01-10 17:00:00,9,active,45.23,44.0,22.3,21.47,54.87,55.01,50.49,47.97,15.14,4.25,23.03,0
2025-01-10 18:00:00,9,active,45.4,43.87,21.5,20.25,55.96,53.26,49.83,48.15,15.41,2.65,21.28,1
2025-01-10 19:00:00,9,active,45.86,44.99,22.14,21.86,55.18,52.42,49.71,48.01,14.76,3.56,13.73,0
2025-01-10 20:00:00,9,active,45.83,45.41,21.32,19.98,56.14,53.82,49.43,47.69,13.02,3.97,31.43,0
2025-01-10 21:00:00,9,active,44.93,44.34,22.49,22.21,54.48,53.94,49.3,47.81,12.82,3.6,29.07,0
2025-01-10 22:00:00,9,active,44.82,43.73,22.69,21.38,55.15,53.39,50.45,48.18,13.39,3.84,16.29,0
2025-01-10 23:00:00,9,active,45.3,44.54,21.43,20.34,53.59,53.08,50.2,47.22,12.85,2.96,47.25,0
2025-01-11 00:00:00,10,active,45.04,43.86,20.82,19.85,55.78,53.79,49.94,48.07,13.7,3.18,21.58,1
2025-01-11 01:00:00,10,active,43.97,43.13,21.16,20.71,55.35,53.9,49.31,46.44,11.69,3.5,31.72,0
2025-01-11 02:00:00,10,active,45.87,44.63,22.47,21.74,54.75,53.22,49.59,47.94,10.69,3.88,18.3,0
2025-01-11 03:00:00,10,active,45.11,44.17,21.71,20.72,56.15,53.94,50.09,48.19,11.22,3.34,6.11,0
2025-01-11 04:00:00,10,active,45.54,45.34,22.51,21.2,56.64,53.46,49.39,47.44,11.56,3.39,32.36,0
2025-01-11 05:00:00,10,active,44.39,43.7,21.33,20.93,55.81,53.36,50.04,47.65,13.28,3.62,26.37,0
2025-01-11 06:00:00,10,active,45.86,45.46,21.52,20.73,55.83,52.67,49.71,48.35,12.7,2.69,2.09,1
2025-01-11 07:00:00,10,active,44.73,43.42,21.93,21.29,54.89,52.98,48.75,48.68,12.59,3.43,21.76,0
2025-01-11 08:00:00,10,active,45.01,43.74,22.51,21.64,54.35,53.75,50.25,47.34,12.96,3.7,19.89,0
2025-01-11 09:00:00,10,active,44.23,43.22,21.88,20.87,53.92,54.08,49.63,48.12,13.98,3.44,27.54,0
2025-01-11 10:00:00,10,active,44.97,44.19,21.48,20.94,55.43,54.0,48.95,48.2,14.13,3.42,23.56,0
2025-01-11 11:00:00,10,active,44.93,43.84,22.13,21.45,53.65,53.24,49.85,47.38,14.5,3.49,23.19,0
2025-01-11 12:00:00,10,active,44.95,44.36,22.03,21.68,54.64,53.18,49.25,48.04,16.44,2.42,34.19,1
2025-01-11 13:00:00,10,active,45.32,44.1,22.23,21.51,55.76,52.75,50.41,48.31,15.25,3.28,13.97,0
2025-01-11 14:00:00,10,active,45.09,44.64,21.9,20.53,54.93,52.77,49.77,48.51,16.24,3.74,16.98,0
2025-01-11 15:00:00,10,active,45.64,45.02,21.68,21.18,53.94,53.01,49.91,48.38,16.7,3.18,17.41,0
2025-01-11 16:00:00,10,active,44.77,43.32,22.0,21.21,54.16,53.78,50.49,48.8,16.39,3.24,22.71,0
2025-01-11 17:00:00,10,active,44.45,43.68,20.76,19.87,55.42,53.89,49.12,49.11,17.04,3.1,17.91,0
2025-01-11 18:00:00,10,active,45.03,43.94,22.12,20.07,54.0,53.38,50.04,47.48,18.26,2.2,17.57,1
2025-01-11 19:00:00,10,active,45.42,44.83,22.59,21.44,54.34,53.48,50.45,48.11,17.62,2.98,12.25,0
2025-01-11 20:00:00,10,active,45.79,44.57,22.26,21.52,53.75,52.57,50.24,47.2,17.9,3.6,12.61,0
2025-01-11 21:00:00,10,active,45.53,44.65,21.52,20.46,54.53,53.0,49.48,47.67,17.68,3.62,22.66,0
2025-01-11 22:00:00,10,active,43.98,43.19,21.23,20.53,54.17,53.5,50.17,47.54,17.85,2.87,14.25,0
2025-01-11 23:00:00,10,active,45.26,43.16,22.64,22.07,55.14,53.11,50.83,48.21,17.42,3.41,20.13,0
2025-01-12 00:00:00,11,active,45.91,44.15,21.73,20.93,53.91,53.4,49.53,49.22,18.29,2.62,30.24,1
2025-01-12 01:00:00,11,active,45.07,44.12,21.88,20.7,54.22,52.26,49.71,47.26,17.57,3.51,25.24,0
2025-01-12 02:00:00,11,active,44.72,43.67,22.1,21.47,53.04,53.91,50.3,48.25,16.89,3.24,31.52,0
2025-01-12 03:00:00,11,active,45.21,44.62,21.69,21.04,55.23,52.81,49.98,47.74,16.45,3.52,3.05,0
2025-01-12 04:00:00,11,active,44.72,43.81,22.01,21.1,55.15,52.6,49.89,48.45,15.74,3.55,14.3,0
2025-01-12 05:00:00,11,active,45.41,43.9,22.73,21.16,54.23,53.02,50.84,48.34,14.78,2.54,17.3,0
2025-01-12 06:00:00,11,active,45.01,44.14,21.74,20.44,54.47,50.73,49.65,47.53,15.35,3.04,22.07,1
2025-01-12 07:00:00,11,active,45.86,44.56,22.93,22.45,54.63,52.72,50.43,47.57,14.65,3.31,21.19,0
2025-01-12 08:00:00,11,active,45.32,44.23,22.18,21.27,54.98,54.09,49.37,47.08,14.93,3.41,14.69,0
2025-01-12 09:00:00,11,active,44.58,43.38,22.14,20.62,53.32,52.54,48.56,47.42,14.07,3.62,26.3,0
2025-01-12 10:00:00,11,active,45.38,44.52,22.45,21.58,53.75,53.42,49.96,48.23,12.91,3.33,23.64,0
2025-01-12 11:00:00,11,active,45.58,44.01,22.44,21.65,55.64,51.84,50.36,48.5,12.66,2.84,9.67,0
2025-01-12 12:00:00,11,active,44.67,43.23,22.51,21.96,54.95,51.98,49.77,48.2,13.33,2.58,24.8,1
2025-01-12 13:00:00,11,active,44.76,42.87,22.26,21.63,54.59,51.86,50.82,47.57,12.19,3.44,9.43,0
2025-01-12 14:00:00,11,active,43.63,43.49,21.7,21.05,54.23,53.6,50.01,48.14,12.03,3.03,37.94,0
2025-01-12 15:00:00,11,active,45.55,44.15,22.79,21.68,54.7,51.64,50.29,47.22,11.62,3.04,18.29,0
2025-01-12 16:00:00,11,active,44.66,43.31,21.91,20.44,54.71,52.92,50.14,47.44,12.25,2.13,20.27,0
2025-01-12 17:00:00,11,active,43.74,42.28,21.58,20.52,54.68,52.24,49.48,48.31,13.07,3.11,29.24,0
2025-01-12 18:00:00,11,active,43.95,42.69,22.43,22.17,53.49,53.1,50.61,48.25,12.99,2.32,11.82,1
2025-01-12 19:00:00,11,active,44.88,43.7,22.31,20.89,54.12,52.05,50.7,47.96,12.5,2.68,4.58,0
2025-01-12 20:00:00,11,active,45.47,44.71,21.97,21.52,54.33,52.26,50.68,48.02,13.25,2.77,15.88,0
2025-01-12 21:00:00,11,active,44.95,44.03,22.02,20.62,54.26,52.88,50.61,47.58,13.11,2.96,34.3,0
2025-01-12 22:00:00,11,active,45.29,44.42,22.28,20.95,53.43,51.6,50.65,48.71,13.99,2.65,27.66,0
2025-01-12 23:00:00,11,active,44.35,43.11,22.94,22.17,53.9,51.4,50.45,48.57,14.28,3.17,9.71,0
2025-01-13 00:00:00,12,active,44.2,43.17,21.95,20.81,53.42,53.8,50.63,47.5,15.37,1.77,14.05,1
2025-01-13 01:00:00,12,active,45.54,45.02,21.37,20.46,53.74,52.63,50.16,48.52,16.14,3.06,32.48,0
2025-01-13 02:00:00,12,active,45.3,44.29,21.71,20.43,54.1,52.86,49.65,46.68,15.25,2.62,38.94,0
2025-01-13 03:00:00,12,active,44.99,44.11,22.24,21.48,54.29,52.55,50.25,48.4,16.73,3.07,9.59,0
2025-01-13 04:00:00,12,active,45.77,43.96,21.89,21.42,54.28,52.74,50.48,48.63,17.02,2.64,18.08,0
2025-01-13 05:00:00,12,active,44.43,43.64,21.66,20.26,54.52,52.51,49.63,47.9,17.45,2.98,19.89,0
2025-01-13 06:00:00,12,active,44.75,43.86,22.35,21.75,53.98,52.73,49.99,48.15,18.67,2.14,2.52,1
2025-01-13 07:00:00,12,active,45.62,45.14,22.35,21.69,53.11,51.73,50.57,47.44,18.45,2.41,25.5,0
2025-01-13 08:00:00,12,active,46.11,44.01,21.89,21.39,53.88,50.89,49.82,47.76,18.33,2.95,28.21,0
2025-01-13 09:00:00,12,active,45.01,44.02,22.13,20.4,53.55,52.03,51.29,48.85,17.93,2.91,22.91,0
2025-01-13 10:00:00,12,active,46.01,44.96,21.67,21.22,52.78,53.34,50.32,48.54,18.08,2.82,13.28,0
2025-01-13 11:00:00,12,active,44.64,43.67,21.69,20.41,53.4,52.01,50.66,48.42,18.27,2.68,19.32,0
2025-01-13 12:00:00,12,active,45.2,43.95,21.82,20.9,54.01,51.28,50.46,47.79,19.33,2.3,25.57,1
2025-01-13 13:00:00,12,active,44.9,43.98,21.32,20.32,54.36,53.27,50.58,47.63,16.92,2.74,15.76,0
2025-01-13 14:00:00,12,active,44.05,43.33,22.15,20.93,53.65,52.96,50.12,48.27,16.91,2.91,16.85,0
2025-01-13 15:00:00,12,active,45.16,44.17,21.95,20.79,52.86,51.97,49.67,47.52,15.95,2.72,18.26,0
2025-01-13 16:00:00,12,active,45.56,44.44,21.73,20.63,53.64,52.76,49.36,47.71,15.85,2.62,30.25,0
2025-01-13 17:00:00,12,active,44.91,43.82,22.04,21.29,53.21,52.6,49.26,48.09,15.54,2.54,33.51,0
2025-01-13 18:00:00,12,active,44.96,43.8,22.05,21.52,54.39,51.52,49.6,49.06,15.65,2.03,27.2,1
2025-01-13 19:00:00,12,active,45.84,44.85,21.61,20.68,52.86,52.97,49.07,47.34,14.4,2.64,20.26,0
2025-01-13 20:00:00,12,active,44.25,42.96,21.69,21.19,54.1,52.62,49.85,48.15,14.39,2.69,23.94,0
2025-01-13 21:00:00,12,active,44.1,42.3,21.59,20.83,53.43,52.49,49.51,47.58,13.41,2.74,23.92,0
2025-01-13 22:00:00,12,active,44.61,44.14,22.65,22.29,53.79,52.86,49.67,48.38,12.92,2.89,12.47,0
2025-01-13 23:00:00,12,active,44.28,42.57,21.15,19.8,53.1,51.02,49.59,48.39,11.99,2.14,32.59,0
2025-01-14 00:00:00,13,active,45.81,44.75,21.94,21.18,53.82,52.09,50.38,47.54,13.41,1.65,13.99,1
2025-01-14 01:00:00,13,active,45.19,43.66,22.39,21.55,53.48,53.07,49.68,48.89,11.99,2.6,21.99,0
2025-01-14 02:00:00,13,active,44.48,43.36,21.44,20.68,53.36,52.89,49.6,47.4,12.41,2.84,10.79,0
2025-01-14 03:00:00,13,active,44.63,43.24,21.5,20.82,52.8,51.22,50.81,47.4,11.5,2.51,15.16,0
2025-01-14 04:00:00,13,active,46.72,45.69,21.49,20.99,53.09,52.47,49.84,47.76,12.13,2.37,28.91,0
2025-01-14 05:00:00,13,active,44.63,43.29,21.08,20.32,52.26,51.68,50.72,48.56,11.94,2.65,15.16,0
2025-01-14 06:00:00,13,active,44.54,43.01,22.54,21.93,53.69,52.28,49.79,48.05,13.74,1.76,6.61,1
2025-01-14 07:00:00,13,active,45.18,44.3,21.84,20.9,53.18,51.57,49.91,48.46,12.78,3.11,0.0,0
2025-01-14 08:00:00,13,active,45.38,44.91,21.4,20.53,54.24,52.83,50.12,48.46,12.55,2.63,10.64,0
2025-01-14 09:00:00,13,active,45.13,44.26,21.63,20.56,52.41,53.26,49.31,47.35,13.15,3.1,14.07,0
2025-01-14 10:00:00,13,active,44.46,43.49,22.03,21.64,54.25,52.62,50.76,47.33,14.75,2.78,19.67,0
2025-01-14 11:00:00,13,active,44.31,42.87,21.77,21.27,53.55,52.62,50.86,48.3,14.84,1.92,8.44,0
2025-01-14 12:00:00,13,active,45.36,44.31,21.49,21.19,52.98,52.08,49.78,47.92,16.09,1.79,18.56,1
2025-01-14 13:00:00,13,active,44.97,44.13,22.18,21.18,53.53,51.84,50.56,48.27,15.41,2.71,12.15,0
2025-01-14 14:00:00,13,active,44.02,42.74,21.49,20.6,52.45,52.83,50.13,48.45,15.94,2.75,23.03,0
2025-01-14 15:00:00,13,active,45.7,45.05,21.73,21.9,52.37,52.43,49.77,48.39,16.26,3.04,20.04,0
2025-01-14 16:00:00,13,active,45.47,44.43,22.01,21.62,53.91,52.08,50.82,48.36,16.69,2.4,13.06,0
2025-01-14 17:00:00,13,active,44.86,43.98,21.57,20.17,51.95,51.5,49.49,48.14,17.26,2.5,12.29,0
2025-01-14 18:00:00,13,active,44.84,43.63,21.96,21.44,53.14,51.19,49.98,47.98,18.73,1.54,18.0,1
2025-01-14 19:00:00,13,active,45.14,43.93,21.61,20.93,53.94,52.36,50.49,48.93,17.14,2.68,21.37,0
2025-01-14 20:00:00,13,active,44.59,43.66,23.24,22.29,53.16,52.34,49.89,48.26,17.27,2.26,13.56,0
2025-01-14 21:00:00,13,active,44.19,43.33,21.72,20.79,53.88,51.82,50.23,48.52,18.01,2.27,26.03,0
2025-01-14 22:00:00,13,active,45.19,44.32,22.26,21.1,52.92,51.85,49.36,48.84,17.77,2.23,14.36,0
2025-01-14 23:00:00,13,active,44.14,42.71,21.5,20.47,52.63,50.91,49.9,48.23,17.54,2.44,8.92,0
2025-01-15 00:00:00,14,active,45.23,43.92,21.37,20.24,53.72,51.32,50.06,48.22,19.02,1.33,25.19,1
2025-01-15 01:00:00,14,active,44.14,43.11,21.86,20.57,53.53,51.15,49.37,47.79,17.48,2.96,6.87,0
2025-01-15 02:00:00,14,active,44.94,43.18,21.75,20.78,52.92,52.04,49.58,47.31,16.68,2.26,33.93,0
2025-01-15 03:00:00,14,active,44.92,44.32,21.75,20.58,53.79,51.58,49.68,47.93,16.05,2.11,16.85,0
2025-01-15 04:00:00,14,active,46.07,45.18,21.9,21.37,52.24,51.67,49.87,48.1,16.12,2.59,18.44,0
2025-01-15 05:00:00,14,active,44.36,43.36,22.35,21.95,53.53,51.21,50.1,47.46,15.73,2.8,36.79,0
2025-01-15 06:00:00,14,active,44.15,42.85,22.86,21.98,52.65,51.68,49.83,48.66,15.01,1.16,9.63,1
2025-01-15 07:00:00,14,active,44.61,43.92,22.91,21.96,53.01,50.63,49.18,48.41,14.65,2.43,31.16,0
2025-01-15 08:00:00,14,active,44.33,43.2,21.94,21.38,52.91,52.65,50.02,48.43,14.66,2.33,21.56,0
2025-01-15 09:00:00,14,active,44.65,44.39,22.82,21.95,52.94,51.6,50.65,47.83,13.65,1.93,22.68,0
2025-01-15 10:00:00,14,active,45.25,44.39,22.75,22.74,53.13,51.86,50.01,48.75,13.43,1.97,31.87,0
2025-01-15 11:00:00,14,active,45.46,43.85,21.6,19.73,53.64,51.81,49.81,49.18,12.36,2.64,36.17,0
2025-01-15 12:00:00,14,active,46.0,45.27,21.67,19.91,53.62,51.02,49.99,47.43,13.51,1.45,25.06,1
2025-01-15 13:00:00,14,active,44.56,43.33,21.86,20.6,52.8,52.33,50.3,48.92,12.39,2.32,24.76,0
2025-01-15 14:00:00,14,active,46.58,45.35,22.87,22.24,52.77,51.59,49.32,48.22,12.69,2.13,18.32,0
2025-01-15 15:00:00,14,active,46.19,45.07,21.83,21.32,52.11,51.38,50.79,48.4,11.84,2.34,9.92,0
2025-01-15 16:00:00,14,active,44.88,43.81,21.78,20.77,53.69,52.07,49.85,47.27,11.97,2.09,8.15,0
2025-01-15 17:00:00,14,active,43.63,42.71,22.58,21.77,53.23,50.9,50.95,48.42,12.87,2.66,29.49,0
2025-01-15 18:00:00,14,active,44.95,44.23,21.81,20.87,52.27,51.81,49.66,47.96,13.12,1.63,20.34,1
2025-01-15 19:00:00,14,active,45.04,44.2,21.82,21.2,52.74,52.46,49.51,47.93,12.8,2.53,11.66,0
2025-01-15 20:00:00,14,active,43.62,42.31,22.19,22.18,53.52,51.09,50.1,47.85,13.06,2.35,17.51,0
2025-01-15 21:00:00,14,active,45.04,43.48,21.98,20.26,52.17,51.63,50.5,47.88,13.05,1.85,24.46,0
2025-01-15 22:00:00,14,active,44.88,43.54,20.7,20.77,52.73,50.55,50.25,47.86,14.19,3.04,17.53,0
2025-01-15 23:00:00,14,active,44.53,43.65,21.27,20.88,52.54,51.47,50.1,48.02,14.39,2.03,23.4,0
2025-01-16 00:00:00,15,active,45.38,44.7,22.24,21.3,52.35,51.48,50.16,48.52,15.9,1.46,26.86,1
2025-01-16 01:00:00,15,active,45.6,45.3,21.18,20.56,52.55,50.31,50.11,47.75,16.15,1.95,32.24,0
2025-01-16 02:00:00,15,active,44.71,43.15,22.49,21.67,51.28,52.24,50.55,49.14,15.05,2.23,9.43,0
2025-01-16 03:00:00,15,active,45.14,44.15,21.85,21.23,53.06,52.48,49.98,47.67,16.59,1.97,16.93,0
2025-01-16 04:00:00,15,active,44.61,43.49,22.01,21.39,52.17,50.11,50.35,48.03,16.88,2.36,21.71,0
2025-01-16 05:00:00,15,active,44.53,43.34,22.03,21.52,52.5,51.47,49.73,48.14,17.4,2.69,20.75,0
2025-01-16 06:00:00,15,active,45.05,44.08,21.0,19.78,51.55,50.95,49.93,47.86,18.49,1.25,25.97,1
2025-01-16 07:00:00,15,active,45.31,44.19,21.53,20.97,53.78,51.03,49.63,47.75,17.57,2.16,3.6,0
2025-01-16 08:00:00,15,active,44.66,43.53,21.37,20.29,52.71,51.4,49.87,46.54,17.96,2.29,9.88,0
2025-01-16 09:00:00,15,active,43.67,42.39,22.0,21.07,51.16,51.17,49.75,48.68,18.18,2.13,30.12,0
2025-01-16 10:00:00,15,active,45.35,44.49,22.64,22.15,51.95,51.0,49.26,47.47,18.22,2.4,37.37,0
2025-01-16 11:00:00,15,active,44.04,43.44,21.78,20.79,52.09,51.27,50.5,47.48,17.62,2.62,19.9,0
2025-01-16 12:00:00,15,active,45.07,44.7,21.92,21.23,51.68,50.85,50.2,47.08,18.79,0.84,8.95,1
2025-01-16 13:00:00,15,active,46.07,44.83,20.92,20.24,51.43,51.19,50.29,47.96,17.23,2.54,4.6,0
2025-01-16 14:00:00,15,active,44.99,43.54,21.7,20.93,51.43,50.64,51.15,47.48,16.67,1.97,26.54,0
2025-01-16 15:00:00,15,active,44.29,43.16,21.77,20.47,51.69,51.55,48.99,47.83,16.77,2.08,37.38,0
2025-01-16 16:00:00,15,active,44.12,42.77,21.79,21.18,52.28,52.21,50.22,48.59,16.17,1.81,29.35,0
2025-01-16 17:00:00,15,active,45.7,45.09,22.18,21.45,52.3,51.0,50.08,48.66,15.81,2.61,15.71,0
2025-01-16 18:00:00,15,active,44.99,43.64,22.58,22.67,52.9,50.78,50.56,48.45,15.92,1.31,24.75,1
2025-01-16 19:00:00,15,active,45.32,44.33,21.88,20.66,52.01,51.76,49.72,48.1,13.9,2.3,4.08,0
2025-01-16 20:00:00,15,active,45.56,43.99,22.08,21.7,50.74,49.75,49.77,48.28,14.35,2.14,12.02,0
2025-01-16 21:00:00,15,active,44.97,43.81,21.12,20.14,51.98,50.8,49.47,47.91,13.48,2.2,17.2,0
2025-01-16 22:00:00,15,active,44.81,43.87,22.19,21.26,52.71,50.21,50.36,48.17,12.72,2.29,12.71,0
2025-01-16 23:00:00,15,active,44.43,44.02,21.91,21.78,51.32,50.53,50.95,47.94,12.23,2.51,5.11,0
2025-01-17 00:00:00,16,active,43.15,41.85,21.02,20.16,52.11,50.21,49.63,47.34,13.65,1.87,31.12,1
2025-01-17 01:00:00,16,active,44.09,43.21,22.06,21.57,52.18,50.66,50.09,48.82,12.29,1.99,26.03,0
2025-01-17 02:00:00,16,active,44.96,43.1,21.56,20.81,51.35,51.54,50.14,47.64,12.41,1.77,6.19,0
2025-01-17 03:00:00,16,active,44.89,43.39,22.39,21.22,51.82,50.28,49.69,47.43,12.04,2.4,43.23,0
2025-01-17 04:00:00,16,active,45.24,43.89,22.12,21.23,51.31,50.64,49.03,47.93,11.76,2.27,37.02,0
2025-01-17 05:00:00,16,active,44.92,43.7,21.93,20.95,52.77,51.43,50.46,48.71,11.98,2.11,21.43,0
2025-01-17 06:00:00,16,active,45.1,44.24,22.74,21.85,52.27,51.04,49.17,48.05,13.58,1.78,21.48,1
2025-01-17 07:00:00,16,active,45.47,44.7,21.81,21.76,51.89,51.15,50.55,47.6,12.3,1.69,3.48,0
2025-01-17 08:00:00,16,active,44.47,42.8,21.74,21.12,52.25,50.61,49.35,47.84,13.0,1.44,32.24,0
2025-01-17 09:00:00,16,active,44.83,44.01,21.91,20.41,52.22,50.36,50.48,48.86,13.3,2.12,17.2,0
2025-01-17 10:00:00,16,active,44.04,42.56,21.95,21.9,51.28,50.38,50.65,47.32,13.8,2.07,30.28,0
2025-01-17 11:00:00,16,active,45.58,45.29,21.47,20.82,50.98,50.4,49.75,47.46,15.69,1.76,23.78,0
2025-01-17 12:00:00,16,active,45.02,44.12,22.18,21.73,50.89,49.82,49.43,47.13,15.21,0.83,18.92,1
2025-01-17 13:00:00,16,active,45.29,44.33,22.11,21.93,50.97,49.18,49.92,48.13,15.63,1.78,16.38,0
2025-01-17 14:00:00,16,active,45.93,44.83,21.64,20.51,52.21,50.25,49.99,47.78,15.6,2.07,5.02,0
2025-01-17 15:00:00,16,active,45.65,44.61,21.13,20.46,52.35,50.68,49.41,48.18,17.32,1.92,21.71,0
2025-01-17 16:00:00,16,active,44.96,43.94,22.5,21.64,52.59,50.19,49.85,48.24,16.81,2.03,19.69,0
2025-01-17 17:00:00,16,active,45.47,44.17,22.56,21.61,50.85,51.16,50.44,47.82,17.22,1.9,13.8,0
2025-01-17 18:00:00,16,active,44.14,43.41,22.35,21.43,51.63,51.18,50.3,48.4,18.76,1.46,0.0,1
2025-01-17 19:00:00,16,active,45.26,44.34,22.4,21.64,52.35,50.52,50.58,47.97,18.07,1.89,7.65,0
2025-01-17 20:00:00,16,active,45.08,44.36,22.81,22.47,52.66,50.25,49.26,47.94,17.9,1.85,22.23,0
2025-01-17 21:00:00,16,active,44.03,42.98,22.09,21.6,51.37,50.69,49.56,48.43,18.5,1.56,25.71,0
2025-01-17 22:00:00,16,active,45.8,45.05,22.74,22.05,51.32,50.1,49.94,48.18,17.96,2.23,39.19,0
2025-01-17 23:00:00,16,active,44.58,43.25,21.86,21.54,51.29,50.26,49.92,47.08,18.24,1.62,8.83,0
2025-01-18 00:00:00,17,active,45.41,45.81,21.51,19.78,51.77,49.87,50.42,46.71,18.46,0.65,12.73,1
2025-01-18 01:00:00,17,active,44.75,43.44,21.95,21.17,51.97,49.96,49.36,48.6,16.93,2.2,21.99,0
2025-01-18 02:00:00,17,active,45.6,44.39,21.79,21.13,52.06,50.68,50.77,47.69,16.73,1.68,16.62,0
2025-01-18 03:00:00,17,active,45.79,45.15,22.19,21.52,51.17,50.07,50.54,47.66,16.16,2.11,7.7,0
2025-01-18 04:00:00,17,active,44.5,43.97,22.85,22.62,52.3,50.59,50.36,48.22,15.4,1.95,26.99,0
2025-01-18 05:00:00,17,active,44.08,42.74,22.16,21.43,50.8,50.28,49.83,48.59,15.22,1.67,27.32,0
2025-01-18 06:00:00,17,active,44.92,43.23,22.47,22.22,51.76,50.3,49.22,47.84,15.53,1.32,14.47,1
2025-01-18 07:00:00,17,active,45.51,43.92,23.01,22.14,52.18,50.44,49.29,48.4,14.71,1.75,13.53,0
2025-01-18 08:00:00,17,active,44.78,43.35,22.85,22.33,52.02,48.91,50.45,47.34,14.58,2.5,35.26,0
2025-01-18 09:00:00,17,active,44.63,43.29,22.0,21.25,51.59,49.95,49.91,47.17,13.08,1.49,16.89,0
2025-01-18 10:00:00,17,active,45.29,44.2,21.63,20.73,51.08,50.36,50.89,46.86,13.12,1.7,5.36,0
2025-01-18 11:00:00,17,active,43.34,42.73,23.02,22.43,51.24,51.03,50.14,48.22,12.34,1.39,21.89,0
2025-01-18 12:00:00,17,active,44.6,44.01,21.43,20.86,50.83,50.46,49.31,47.73,13.78,1.52,0.0,1
2025-01-18 13:00:00,17,active,44.17,42.9,21.06,19.9,50.83,51.65,50.58,47.95,12.7,1.66,19.62,0
2025-01-18 14:00:00,17,active,45.18,44.37,20.97,20.56,50.62,50.89,49.87,48.58,11.82,1.87,17.02,0
2025-01-18 15:00:00,17,active,44.56,43.88,22.55,21.65,51.87,50.18,50.04,47.2,12.28,2.04,17.07,0
2025-01-18 16:00:00,17,active,44.33,43.87,21.23,20.48,50.47,49.31,50.33,49.22,11.34,1.18,16.36,0
2025-01-18 17:00:00,17,active,44.79,43.7,21.84,19.97,50.74,49.88,49.28,48.02,12.32,1.78,33.59,0
2025-01-18 18:00:00,17,active,44.12,42.8,21.9,21.09,51.95,49.91,49.41,46.93,13.75,1.13,11.77,1
2025-01-18 19:00:00,17,active,44.99,44.27,22.61,21.05,51.36,50.08,50.7,48.56,12.81,1.92,13.58,0
2025-01-18 20:00:00,17,active,44.59,44.17,21.28,20.83,52.14,50.23,49.28,49.0,13.34,1.66,19.87,0
2025-01-18 21:00:00,17,active,44.77,43.54,21.99,20.88,52.02,49.2,49.4,47.94,13.97,1.74,19.86,0
2025-01-18 22:00:00,17,active,44.57,44.32,22.12,21.14,51.33,50.27,49.33,47.63,14.92,1.18,19.92,0
2025-01-18 23:00:00,17,active,45.55,45.21,22.67,21.8,51.71,49.78,49.36,48.55,14.53,1.49,22.29,0
2025-01-19 00:00:00,18,active,44.93,43.8,21.85,20.52,50.35,49.53,49.76,48.45,16.0,0.73,17.33,1
2025-01-19 01:00:00,18,active,45.31,43.66,22.1,21.32,51.15,49.14,49.72,46.86,15.8,1.87,9.66,0
2025-01-19 02:00:00,18,active,45.29,44.02,21.83,20.54,52.04,50.01,49.44,47.93,15.73,1.34,16.49,0
2025-01-19 03:00:00,18,active,44.52,43.35,22.51,21.63,51.25,49.56,49.68,48.09,16.85,1.59,31.57,0
2025-01-19 04:00:00,18,active,45.34,44.53,22.44,21.99,51.13,48.5,50.14,47.22,16.58,1.21,24.56,0
2025-01-19 05:00:00,18,active,45.21,43.51,21.78,21.49,52.57,49.87,48.91,47.83,17.35,1.66,29.93,0
2025-01-19 06:00:00,18,active,45.19,45.13,22.24,22.02,51.41,49.69,49.76,47.49,18.28,1.28,13.4,1
