timestamp,hour,phase,temperature_active1,temperature_active2,temperature_active3,temperature_active4,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane,methane_ppm,aeration_on
2025-01-08 15:00:00,183,active,37.9,37.95,35.7,36.57,29.07,30.35,56.4,57.71,42.53,42.84,8.4,0.07,0.0,0.0,0
2025-01-08 16:00:00,184,active,37.78,37.77,35.62,36.3,29.28,30.43,56.48,57.87,42.52,42.79,8.51,0.07,0.0,0.0,0
2025-01-08 17:00:00,185,active,37.98,37.94,35.67,36.71,29.12,30.36,56.31,57.81,42.36,42.94,8.61,0.07,0.0,0.0,0
2025-01-08 18:00:00,186,active,37.74,37.31,35.71,36.56,29.26,30.41,56.43,57.88,42.42,42.77,9.49,0.0,0.0,0.0,1
2025-01-08 19:00:00,187,active,37.49,38.03,35.74,36.25,29.17,30.38,56.47,57.87,42.43,43.04,8.75,0.07,0.0,0.0,0
2025-01-08 20:00:00,188,active,37.46,37.81,36.04,36.26,29.27,30.29,56.26,57.78,42.52,42.81,8.79,0.07,0.0,0.0,0
2025-01-08 21:00:00,189,active,38.0,37.93,35.52,36.54,29.39,30.36,56.47,57.89,42.45,42.99,8.8,0.07,0.0,0.0,0
2025-01-08 22:00:00,190,active,38.01,37.52,35.82,36.38,29.1,30.3,56.27,57.79,42.47,42.84,8.79,0.07,0.0,0.0,0
2025-01-08 23:00:00,191,active,37.67,37.59,35.7,36.4,29.26,30.36,56.4,57.79,42.37,42.98,8.75,0.07,0.0,0.0,0
2025-01-09 00:00:00,192,active,39.8,39.96,37.38,37.87,28.82,30.07,56.07,57.47,42.26,42.39,9.49,0.0,0.0,0.0,1
2025-01-09 01:00:00,193,active,40.13,39.93,37.79,37.51,28.94,30.13,56.29,57.61,42.09,42.45,8.61,0.08,0.0,0.0,0
2025-01-09 02:00:00,194,active,39.67,39.98,37.88,37.66,28.91,30.04,56.07,57.49,42.12,42.51,8.51,0.08,0.0,0.0,0
2025-01-09 03:00:00,195,active,39.71,40.13,37.5,37.81,28.93,30.11,56.03,57.63,42.04,42.5,8.4,0.08,0.0,0.0,0
2025-01-09 04:00:00,196,active,39.98,39.61,37.65,37.79,28.87,30.14,56.18,57.67,42.04,42.53,8.27,0.08,0.0,0.0,0
2025-01-09 05:00:00,197,active,39.8,40.11,37.35,37.61,28.96,30.16,56.13,57.45,42.23,42.41,8.14,0.08,0.0,0.0,0
2025-01-09 06:00:00,198,active,39.87,39.93,37.43,37.59,28.84,30.07,56.04,57.26,41.94,42.46,8.8,0.0,0.0,0.0,1
2025-01-09 07:00:00,199,active,39.84,39.89,37.84,37.33,28.99,30.11,56.22,57.6,42.1,42.55,8.0,0.08,0.0,0.0,0
2025-01-09 08:00:00,200,active,39.93,39.66,37.57,37.45,28.9,30.12,56.0,57.48,41.99,42.39,8.0,0.08,0.0,0.0,0
2025-01-09 09:00:00,201,active,40.12,40.02,37.46,37.7,28.84,30.2,56.08,57.44,42.05,42.49,8.0,0.08,0.0,0.0,0
2025-01-09 10:00:00,202,active,39.88,39.49,37.7,37.62,29.0,30.03,56.12,57.46,42.04,42.43,8.0,0.08,0.0,0.0,0
2025-01-09 11:00:00,203,active,39.98,40.05,37.56,37.65,28.92,30.06,56.24,57.48,42.01,42.46,8.0,0.08,0.0,0.0,0
2025-01-09 12:00:00,204,active,39.5,39.66,37.57,37.83,29.02,30.26,56.28,57.63,42.09,42.46,8.11,0.0,0.0,0.0,1
2025-01-09 13:00:00,205,active,39.86,39.94,37.79,37.43,28.98,30.1,56.26,57.53,41.89,42.39,8.0,0.08,0.0,0.0,0
2025-01-09 14:00:00,206,active,39.72,39.91,37.45,37.6,28.88,30.01,56.16,57.62,42.06,42.43,8.0,0.08,0.0,0.0,0
2025-01-09 15:00:00,207,active,39.65,40.14,37.49,37.68,28.91,30.08,55.96,57.56,42.08,42.46,8.0,0.08,0.0,0.0,0
2025-01-09 16:00:00,208,active,39.71,39.9,37.68,37.52,28.93,29.97,56.2,57.49,41.98,42.44,8.0,0.08,0.0,0.0,0
2025-01-09 17:00:00,209,active,39.81,39.81,37.83,37.9,29.0,30.13,56.3,57.48,42.2,42.57,8.0,0.08,0.0,0.0,0
2025-01-09 18:00:00,210,active,40.03,39.84,37.87,37.8,28.94,30.16,56.28,57.56,42.04,42.53,8.11,0.0,0.0,0.0,1
2025-01-09 19:00:00,211,active,39.63,40.16,37.54,37.69,28.93,30.06,56.21,57.58,42.07,42.47,8.0,0.08,0.0,0.0,0
2025-01-09 20:00:00,212,active,39.87,40.03,37.82,37.96,28.91,30.09,56.07,57.6,42.04,42.39,8.0,0.08,0.0,0.0,0
2025-01-09 21:00:00,213,active,39.78,39.86,37.52,37.37,28.92,30.16,56.12,57.49,42.08,42.38,8.0,0.08,0.0,0.0,0
2025-01-09 22:00:00,214,active,39.81,39.89,37.98,37.64,28.99,30.02,56.34,57.53,42.18,42.6,8.0,0.08,0.0,0.0,0
2025-01-09 23:00:00,215,active,40.05,39.65,37.45,37.71,28.92,30.04,56.05,57.56,42.27,42.37,8.0,0.08,0.0,0.0,0
2025-01-10 00:00:00,216,active,43.54,42.91,39.93,40.09,28.6,29.85,55.81,57.24,41.75,42.05,8.8,0.0,0.0,0.0,1
2025-01-10 01:00:00,217,active,43.69,42.52,39.57,40.31,28.59,29.82,55.99,57.17,41.77,42.07,8.14,0.09,0.0,0.0,0
2025-01-10 02:00:00,218,active,43.42,42.98,40.05,40.06,28.59,29.84,55.87,57.2,41.82,42.01,8.27,0.09,0.0,0.0,0
2025-01-10 03:00:00,219,active,43.32,42.86,39.79,40.38,28.55,29.79,55.81,57.25,41.71,41.96,8.4,0.09,0.0,0.0,0
2025-01-10 04:00:00,220,active,43.41,43.27,39.51,40.45,28.58,29.87,56.04,57.33,41.81,41.98,8.51,0.09,0.0,0.0,0
2025-01-10 05:00:00,221,active,43.49,42.64,39.6,40.31,28.7,29.85,55.95,57.38,41.75,42.0,8.61,0.1,0.0,0.0,0
2025-01-10 06:00:00,222,active,43.48,42.82,39.83,39.93,28.61,29.89,55.88,57.16,41.7,41.98,9.49,0.0,0.0,0.0,1
2025-01-10 07:00:00,223,active,43.25,43.17,39.88,40.08,28.66,29.87,55.81,57.22,41.72,42.14,8.75,0.1,0.0,0.0,0
2025-01-10 08:00:00,224,active,43.46,43.06,39.68,40.36,28.49,29.87,56.08,57.24,41.56,42.04,8.79,0.09,0.0,0.0,0
2025-01-10 09:00:00,225,active,43.49,42.71,39.7,40.26,28.65,29.78,55.91,57.34,41.71,42.0,8.8,0.1,0.0,0.0,0
2025-01-10 10:00:00,226,active,43.9,42.88,39.82,39.78,28.61,29.88,56.03,57.23,41.58,42.05,8.79,0.1,0.0,0.0,0
2025-01-10 11:00:00,227,active,43.78,42.84,39.71,40.48,28.59,29.84,55.99,57.24,41.57,42.09,8.75,0.09,0.0,0.0,0
2025-01-10 12:00:00,228,active,43.3,42.89,39.46,40.28,28.63,29.85,55.86,57.15,41.7,42.01,9.49,0.0,0.0,0.0,1
2025-01-10 13:00:00,229,active,43.4,42.71,39.55,40.11,28.59,29.91,55.86,57.32,41.61,42.11,8.61,0.09,0.0,0.0,0
2025-01-10 14:00:00,230,active,43.19,42.83,39.73,40.44,28.51,29.82,56.03,57.26,41.69,41.94,8.51,0.1,0.0,0.0,0
2025-01-10 15:00:00,231,active,43.34,42.55,39.91,40.14,28.67,29.93,56.03,57.22,41.7,42.13,8.4,0.1,0.0,0.0,0
2025-01-10 16:00:00,232,active,43.5,42.87,39.98,40.13,28.63,29.94,55.75,57.25,41.7,42.04,8.27,0.1,0.0,0.0,0
2025-01-10 17:00:00,233,active,43.66,42.92,39.83,40.32,28.6,29.9,55.96,57.37,41.62,42.03,8.14,0.1,0.0,0.0,0
2025-01-10 18:00:00,234,active,43.32,42.8,39.74,40.58,28.57,29.81,55.9,57.19,41.76,41.98,8.8,0.0,0.0,0.0,1
2025-01-10 19:00:00,235,active,43.33,42.55,39.82,40.55,28.54,29.74,55.82,57.2,41.68,41.94,8.0,0.1,0.0,0.0,0
2025-01-10 20:00:00,236,active,43.06,43.02,39.57,40.32,28.63,29.92,55.93,57.38,41.72,41.91,8.0,0.09,0.0,0.0,0
2025-01-10 21:00:00,237,active,43.42,42.91,39.66,40.34,28.71,29.86,55.79,57.28,41.6,41.98,8.0,0.09,0.0,0.0,0
2025-01-10 22:00:00,238,active,43.26,42.71,39.54,40.4,28.63,29.82,55.87,57.33,41.68,42.08,8.0,0.09,0.0,0.0,0
2025-01-10 23:00:00,239,active,43.35,42.79,39.47,40.03,28.55,29.92,55.84,57.31,41.77,41.96,8.0,0.09,0.0,0.0,0
2025-01-11 00:00:00,240,active,48.02,46.88,43.51,43.45,28.33,29.56,55.59,57.09,41.37,41.51,8.11,0.0,0.0,0.0,1
2025-01-11 01:00:00,241,active,48.16,46.97,43.48,43.21,28.32,29.58,55.63,57.07,41.24,41.56,8.0,0.11,0.0,0.0,0
2025-01-11 02:00:00,242,active,47.86,47.06,43.57,43.4,28.37,29.63,55.54,57.17,41.26,41.6,8.0,0.11,0.0,0.0,0
2025-01-11 03:00:00,243,active,47.92,47.38,43.54,43.3,28.35,29.54,55.77,57.2,41.22,41.6,8.0,0.11,0.0,0.0,0
2025-01-11 04:00:00,244,active,48.56,47.04,43.49,43.43,28.16,29.6,55.67,57.19,41.25,41.62,8.0,0.11,0.0,0.0,0
2025-01-11 05:00:00,245,active,47.95,47.27,43.55,43.36,28.35,29.66,55.79,56.99,41.19,41.71,8.0,0.11,0.0,0.0,0
2025-01-11 06:00:00,246,active,47.98,47.06,43.44,42.79,28.27,29.61,55.62,57.21,41.29,41.72,8.11,0.0,0.0,0.0,1
2025-01-11 07:00:00,247,active,48.5,47.2,43.52,43.37,28.24,29.67,55.58,57.07,41.34,41.78,8.0,0.11,0.0,0.0,0
2025-01-11 08:00:00,248,active,48.7,47.13,43.32,43.45,28.31,29.66,55.78,57.03,41.24,41.5,8.0,0.11,0.0,0.0,0
2025-01-11 09:00:00,249,active,47.97,47.31,43.51,43.42,28.34,29.6,55.58,57.08,41.29,41.56,8.0,0.11,0.0,0.0,0
2025-01-11 10:00:00,250,active,48.11,47.06,43.57,43.32,28.23,29.48,55.62,57.17,41.28,41.68,8.0,0.11,0.0,0.0,0
2025-01-11 11:00:00,251,active,48.24,46.87,43.33,43.63,28.36,29.54,55.69,57.14,41.37,41.59,8.0,0.11,0.0,0.0,0
2025-01-11 12:00:00,252,active,48.49,46.9,43.46,43.4,28.36,29.64,55.52,57.07,41.25,41.69,8.8,0.0,0.0,0.0,1
2025-01-11 13:00:00,253,active,48.0,47.06,43.34,43.42,28.32,29.52,55.69,57.17,41.25,41.64,8.14,0.11,0.0,0.0,0
2025-01-11 14:00:00,254,active,48.13,46.93,43.35,43.53,28.27,29.58,55.68,57.11,41.23,41.75,8.27,0.11,0.0,0.0,0
2025-01-11 15:00:00,255,active,48.32,47.23,43.25,43.4,28.27,29.62,55.74,57.05,41.21,41.71,8.4,0.11,0.0,0.0,0
2025-01-11 16:00:00,256,active,48.25,47.07,43.67,43.18,28.38,29.68,55.71,57.03,41.34,41.71,8.51,0.11,0.0,0.0,0
2025-01-11 17:00:00,257,active,48.11,47.59,43.64,42.9,28.24,29.57,55.74,57.13,41.29,41.6,8.61,0.11,0.0,0.0,0
2025-01-11 18:00:00,258,active,48.15,46.84,43.54,43.25,28.38,29.57,55.62,57.09,41.3,41.62,9.49,0.0,0.0,0.0,1
2025-01-11 19:00:00,259,active,47.93,47.19,43.8,43.48,28.31,29.6,55.56,56.98,41.39,41.6,8.75,0.11,0.0,0.0,0
2025-01-11 20:00:00,260,active,48.13,46.95,43.41,43.28,28.32,29.62,55.81,57.17,41.4,41.51,8.79,0.11,0.0,0.0,0
2025-01-11 21:00:00,261,active,48.13,47.07,43.99,43.48,28.23,29.59,55.5,57.05,41.17,41.74,8.8,0.11,0.0,0.0,0
2025-01-11 22:00:00,262,active,48.22,47.18,43.41,43.37,28.31,29.66,55.51,57.24,41.34,41.69,8.79,0.11,0.0,0.0,0
2025-01-11 23:00:00,263,active,48.08,46.73,43.49,43.57,28.35,29.56,55.68,56.97,41.31,41.6,8.75,0.11,0.0,0.0,0
2025-01-12 00:00:00,264,active,52.86,52.31,48.64,47.79,27.95,29.35,55.49,56.9,40.87,41.32,9.49,0.0,0.0,0.0,1
2025-01-12 01:00:00,265,active,52.95,52.61,48.77,47.93,28.05,29.37,55.37,56.86,40.93,41.17,8.61,0.12,0.0,0.0,0
2025-01-12 02:00:00,266,active,52.8,52.18,48.86,47.93,28.03,29.33,55.44,56.83,40.78,41.07,8.51,0.12,0.0,0.0,0
2025-01-12 03:00:00,267,active,52.83,52.31,48.69,48.11,27.99,29.39,55.18,56.88,41.01,41.29,8.4,0.12,0.0,0.0,0
2025-01-12 04:00:00,268,active,52.78,52.45,49.02,47.54,28.07,29.35,55.31,57.07,40.94,41.12,8.27,0.12,0.0,0.0,0
2025-01-12 05:00:00,269,active,52.77,52.23,48.75,47.76,27.9,29.39,55.19,56.93,40.84,41.2,8.14,0.12,0.0,0.0,0
2025-01-12 06:00:00,270,active,52.64,52.16,48.76,48.0,28.04,29.36,55.42,56.85,40.86,41.23,8.8,0.0,0.0,0.0,1
2025-01-12 07:00:00,271,active,52.83,51.85,48.55,48.12,28.11,29.37,55.22,56.76,40.78,41.25,8.0,0.12,0.0,0.0,0
2025-01-12 08:00:00,272,active,52.75,52.38,48.78,47.89,28.1,29.31,55.24,56.77,40.88,41.28,8.0,0.12,0.0,0.0,0
2025-01-12 09:00:00,273,active,53.15,52.24,48.68,47.79,28.04,29.31,55.4,56.87,40.87,41.26,8.0,0.12,0.0,0.0,0
2025-01-12 10:00:00,274,active,53.05,52.08,48.6,47.98,28.01,29.41,55.45,56.86,40.8,41.26,8.0,0.12,0.0,0.0,0
2025-01-12 11:00:00,275,active,52.84,52.29,48.57,48.0,27.99,29.38,55.34,56.9,40.96,41.16,8.0,0.12,0.0,0.0,0
2025-01-12 12:00:00,276,active,52.64,52.16,49.18,47.78,28.01,29.29,55.4,56.72,41.0,41.24,8.11,0.0,0.0,0.0,1
2025-01-12 13:00:00,277,active,52.57,52.17,48.66,47.9,28.05,29.36,55.4,56.91,40.9,41.1,8.0,0.12,0.0,0.0,0
2025-01-12 14:00:00,278,active,52.98,52.37,48.45,48.06,27.98,29.22,55.34,57.01,40.88,41.34,8.0,0.12,0.0,0.0,0
2025-01-12 15:00:00,279,active,52.82,52.02,48.58,48.18,28.06,29.32,55.26,57.06,40.93,41.11,8.0,0.12,0.0,0.0,0
2025-01-12 16:00:00,280,active,52.86,52.45,48.7,47.98,28.14,29.4,55.4,56.75,40.9,41.19,8.0,0.12,0.0,0.0,0
2025-01-12 17:00:00,281,active,52.46,52.01,48.8,47.85,28.02,29.34,55.41,56.85,40.82,41.11,8.0,0.12,0.0,0.0,0
2025-01-12 18:00:00,282,active,52.94,52.14,48.81,47.83,27.95,29.35,55.43,56.84,40.85,41.16,8.11,0.0,0.0,0.0,1
2025-01-12 19:00:00,283,active,52.85,52.61,48.83,47.94,27.95,29.18,55.38,56.93,40.88,41.22,8.0,0.12,0.0,0.0,0
2025-01-12 20:00:00,284,active,52.57,52.47,48.59,47.82,28.06,29.33,55.25,56.81,40.92,41.18,8.0,0.12,0.0,0.0,0
2025-01-12 21:00:00,285,active,52.69,52.28,48.77,47.88,28.02,29.36,55.41,57.07,40.9,41.31,8.0,0.12,0.0,0.0,0
2025-01-12 22:00:00,286,active,52.82,52.09,48.55,47.66,28.07,29.37,55.35,56.92,40.92,41.23,8.0,0.12,0.0,0.0,0
2025-01-12 23:00:00,287,active,52.78,52.17,48.6,48.08,27.99,29.4,55.31,56.91,40.79,41.18,8.0,0.12,0.0,0.0,0
2025-01-13 00:00:00,288,active,57.67,57.13,52.97,52.68,27.77,29.06,55.05,56.88,40.59,40.86,8.8,0.0,0.0,0.0,1
2025-01-13 01:00:00,289,active,57.7,57.13,52.92,52.81,27.72,29.06,55.02,56.74,40.54,40.96,8.14,0.13,0.0,0.0,0
2025-01-13 02:00:00,290,active,57.67,57.1,53.32,52.9,27.69,29.0,55.15,56.78,40.73,40.94,8.27,0.13,0.0,0.0,0
2025-01-13 03:00:00,291,active,57.75,57.11,53.25,53.24,27.71,29.06,54.95,56.68,40.51,40.78,8.4,0.13,0.0,0.0,0
2025-01-13 04:00:00,292,active,57.98,57.08,53.3,52.81,27.67,29.01,54.99,56.62,40.56,40.81,8.51,0.13,0.0,0.0,0
2025-01-13 05:00:00,293,active,57.26,56.86,53.14,52.77,27.84,28.97,55.05,56.69,40.75,40.9,8.61,0.13,0.0,0.0,0
2025-01-13 06:00:00,294,active,57.68,57.03,53.27,52.79,27.72,29.02,55.22,56.93,40.55,40.9,9.49,0.0,0.0,0.0,1
2025-01-13 07:00:00,295,active,57.75,57.29,52.82,53.18,27.76,29.15,55.17,56.8,40.53,40.79,8.75,0.13,0.0,0.0,0
2025-01-13 08:00:00,296,active,57.77,56.87,53.28,52.38,27.7,29.06,54.94,56.77,40.46,40.93,8.79,0.13,0.0,0.0,0
2025-01-13 09:00:00,297,active,57.65,57.09,53.16,52.71,27.67,29.09,55.19,56.66,40.65,40.8,8.8,0.13,0.0,0.0,0
2025-01-13 10:00:00,298,active,57.41,56.97,53.24,53.37,27.72,29.05,55.19,56.82,40.45,40.97,8.79,0.13,0.0,0.0,0
2025-01-13 11:00:00,299,active,57.78,57.14,53.2,52.99,27.79,28.98,54.98,56.62,40.57,40.91,8.75,0.13,0.0,0.0,0
2025-01-13 12:00:00,300,active,58.03,57.05,52.95,52.69,27.7,29.12,54.86,56.61,40.5,40.78,9.49,0.0,0.0,0.0,1
2025-01-13 13:00:00,301,active,57.45,57.39,52.86,52.88,27.68,28.96,55.07,56.69,40.52,40.83,8.61,0.13,0.0,0.0,0
2025-01-13 14:00:00,302,active,57.87,57.21,53.0,52.9,27.74,29.04,55.17,56.91,40.43,40.82,8.51,0.13,0.0,0.0,0
2025-01-13 15:00:00,303,active,57.66,56.88,53.23,53.04,27.76,29.07,55.21,56.91,40.64,40.88,8.4,0.13,0.0,0.0,0
2025-01-13 16:00:00,304,active,57.71,57.24,53.25,53.21,27.82,29.09,55.0,56.7,40.52,40.85,8.27,0.13,0.0,0.0,0
2025-01-13 17:00:00,305,active,57.53,56.98,52.89,52.95,27.75,29.03,55.23,56.68,40.45,40.78,8.14,0.13,0.0,0.0,0
2025-01-13 18:00:00,306,active,57.66,57.02,52.96,52.79,27.76,28.98,54.89,56.6,40.63,40.76,8.8,0.0,0.0,0.0,1
2025-01-13 19:00:00,307,active,57.95,57.18,53.0,53.03,27.77,29.03,55.05,56.75,40.5,40.91,8.0,0.13,0.0,0.0,0
2025-01-13 20:00:00,308,active,57.82,57.03,53.07,52.76,27.67,29.03,55.04,56.76,40.56,40.89,8.0,0.13,0.0,0.0,0
2025-01-13 21:00:00,309,active,58.03,57.28,52.89,52.7,27.68,29.03,55.18,56.81,40.6,40.88,8.0,0.13,0.0,0.0,0
2025-01-13 22:00:00,310,active,57.93,56.98,52.88,52.57,27.67,29.13,55.19,56.82,40.57,40.89,8.0,0.13,0.0,0.0,0
2025-01-13 23:00:00,311,active,57.8,57.01,52.98,52.61,27.66,29.01,55.16,56.73,40.37,40.82,8.0,0.13,0.0,0.0,0
2025-01-14 00:00:00,312,active,59.92,60.39,57.72,56.8,27.5,28.75,54.62,56.62,40.34,40.78,8.11,0.0,0.0,0.0,1
2025-01-14 01:00:00,313,active,59.69,60.4,57.5,56.75,27.48,28.74,54.81,56.51,40.28,40.96,8.0,0.15,0.0,0.0,0
2025-01-14 02:00:00,314,active,59.76,60.71,57.69,57.01,27.47,28.78,54.78,56.62,40.26,40.86,8.0,0.15,0.0,0.0,0
2025-01-14 03:00:00,315,active,59.56,60.62,57.9,56.74,27.32,28.73,54.59,56.53,40.28,40.74,8.0,0.14,0.0,0.0,0
2025-01-14 04:00:00,316,active,59.62,60.82,57.48,56.4,27.57,28.78,54.56,56.61,40.17,40.72,8.0,0.14,0.0,0.0,0
2025-01-14 05:00:00,317,active,59.49,60.92,57.67,56.77,27.41,28.72,54.83,56.6,40.3,40.54,8.0,0.14,0.0,0.0,0
2025-01-14 06:00:00,318,active,59.79,60.32,57.89,56.87,27.57,28.76,54.72,56.58,40.18,40.85,8.11,0.0,0.0,0.0,1
2025-01-14 07:00:00,319,active,59.4,60.52,57.63,56.85,27.38,28.65,54.63,56.64,40.26,40.83,8.0,0.15,0.0,0.0,0
2025-01-14 08:00:00,320,active,59.75,60.29,57.61,57.23,27.42,28.59,54.72,56.43,40.3,40.72,8.0,0.15,0.0,0.0,0
2025-01-14 09:00:00,321,active,59.58,60.37,57.91,56.85,27.34,28.75,54.77,56.48,40.36,40.65,8.0,0.15,0.0,0.0,0
2025-01-14 10:00:00,322,active,59.82,60.39,57.65,57.12,27.48,28.76,54.73,56.55,40.23,40.68,8.0,0.14,0.0,0.0,0
2025-01-14 11:00:00,323,active,59.74,60.31,57.9,56.96,27.4,28.76,54.6,56.45,40.39,40.8,8.0,0.14,0.0,0.0,0
2025-01-14 12:00:00,324,active,59.94,60.32,57.78,56.95,27.4,28.7,54.9,56.54,40.36,40.76,8.8,0.0,0.0,0.0,1
2025-01-14 13:00:00,325,active,59.74,60.48,57.65,56.81,27.39,28.81,54.82,56.54,40.25,40.82,8.14,0.14,0.0,0.0,0
2025-01-14 14:00:00,326,active,59.33,60.29,57.79,56.95,27.5,28.71,54.71,56.69,40.2,40.77,8.27,0.14,0.0,0.0,0
2025-01-14 15:00:00,327,active,59.6,60.66,57.76,56.82,27.5,28.76,54.71,56.58,40.18,40.84,8.4,0.15,0.0,0.0,0
2025-01-14 16:00:00,328,active,59.4,60.34,57.89,56.99,27.56,28.76,54.77,56.66,40.31,40.79,8.51,0.14,0.0,0.0,0
2025-01-14 17:00:00,329,active,59.52,61.02,57.61,56.92,27.43,28.83,54.64,56.6,40.23,40.83,8.61,0.15,0.0,0.0,0
2025-01-14 18:00:00,330,active,59.88,60.42,57.72,56.79,27.47,28.72,54.77,56.52,40.37,40.6,9.49,0.0,0.0,0.0,1
2025-01-14 19:00:00,331,active,59.72,60.52,57.7,57.14,27.39,28.7,54.62,56.58,40.24,40.67,8.75,0.15,0.0,0.0,0
2025-01-14 20:00:00,332,active,59.49,60.27,57.83,57.04,27.44,28.65,54.73,56.64,40.22,40.74,8.79,0.15,0.0,0.0,0
2025-01-14 21:00:00,333,active,59.43,60.82,57.53,56.88,27.43,28.82,54.64,56.68,40.3,40.85,8.8,0.14,0.0,0.0,0
2025-01-14 22:00:00,334,active,59.62,60.71,57.89,56.98,27.49,28.76,54.64,56.56,40.23,40.91,8.79,0.15,0.0,0.0,0
2025-01-14 23:00:00,335,active,59.39,60.56,57.79,56.94,27.52,28.76,54.88,56.43,40.29,40.75,8.75,0.15,0.0,0.0,0
2025-01-15 00:00:00,336,curing,59.64,61.13,58.86,59.88,27.25,28.56,54.29,56.26,40.11,40.61,8.33,0.0,0.0,0.0,1
2025-01-15 01:00:00,337,curing,59.81,61.41,59.31,60.05,27.15,28.41,54.31,56.38,40.04,40.51,8.0,0.16,0.0,0.0,0
2025-01-15 02:00:00,338,curing,59.96,61.17,59.49,59.93,27.25,28.32,54.12,56.21,40.04,40.73,8.0,0.16,0.0,0.0,0
2025-01-15 03:00:00,339,curing,59.86,61.64,59.27,59.87,27.19,28.38,54.24,56.57,40.05,40.62,8.0,0.16,0.0,0.0,0
2025-01-15 04:00:00,340,curing,59.35,61.52,59.35,59.75,27.18,28.34,54.33,56.46,39.91,40.89,8.0,0.16,0.0,0.0,0
2025-01-15 05:00:00,341,curing,59.81,61.39,59.11,59.97,27.16,28.37,54.31,56.36,40.06,40.6,8.0,0.16,0.0,0.0,0
2025-01-15 06:00:00,342,curing,59.77,60.93,58.8,60.14,27.17,28.37,54.1,56.32,40.05,40.83,8.0,0.16,0.0,0.0,0
2025-01-15 07:00:00,343,curing,59.83,61.19,58.77,59.91,27.29,28.36,54.31,56.5,40.1,40.72,8.0,0.16,0.0,0.0,0
2025-01-15 08:00:00,344,curing,60.04,61.5,59.14,60.49,27.21,28.32,54.32,56.31,40.08,40.58,8.0,0.16,0.0,0.0,0
2025-01-15 09:00:00,345,curing,59.39,61.59,58.99,60.19,27.2,28.48,54.4,56.32,40.02,40.68,8.0,0.16,0.0,0.0,0
2025-01-15 10:00:00,346,curing,59.65,61.57,58.93,60.27,27.18,28.41,54.23,56.35,40.11,40.72,8.0,0.16,0.0,0.0,0
2025-01-15 11:00:00,347,curing,59.86,61.08,59.08,60.18,27.33,28.38,54.1,56.42,40.01,40.64,8.0,0.16,0.0,0.0,0
2025-01-15 12:00:00,348,curing,59.47,61.43,59.21,60.37,27.27,28.43,54.2,56.47,40.05,40.73,8.04,0.0,0.0,0.0,1
2025-01-15 13:00:00,349,curing,60.02,61.55,58.84,59.9,27.16,28.42,54.19,56.52,40.01,40.73,8.0,0.16,0.0,0.0,0
2025-01-15 14:00:00,350,curing,59.82,61.07,59.02,59.58,27.18,28.41,54.35,56.5,40.07,40.71,8.0,0.16,0.0,0.0,0
2025-01-15 15:00:00,351,curing,59.91,61.37,59.36,59.96,27.18,28.43,54.06,56.41,40.01,40.66,8.0,0.16,0.0,0.0,0
2025-01-15 16:00:00,352,curing,59.65,61.42,58.91,60.14,27.2,28.4,54.25,56.5,40.16,40.57,8.0,0.16,0.0,0.0,0
2025-01-15 17:00:00,353,curing,59.9,61.32,59.25,60.06,27.16,28.43,54.41,56.35,40.18,40.66,8.0,0.16,0.0,0.0,0
2025-01-15 18:00:00,354,curing,59.95,61.03,59.01,60.09,27.22,28.43,54.29,56.25,40.1,40.68,8.0,0.16,0.0,0.0,0
2025-01-15 19:00:00,355,curing,59.8,61.31,59.19,60.27,27.27,28.4,54.37,56.35,40.15,40.52,8.0,0.16,0.0,0.0,0
2025-01-15 20:00:00,356,curing,59.8,61.31,59.29,60.1,27.13,28.38,54.15,56.34,39.92,40.68,8.0,0.16,0.0,0.0,0
2025-01-15 21:00:00,357,curing,59.8,61.34,59.23,60.18,27.13,28.47,54.15,56.36,39.93,40.65,8.0,0.16,0.0,0.0,0
2025-01-15 22:00:00,358,curing,59.6,61.27,59.26,59.87,27.17,28.37,54.41,56.33,40.01,40.56,8.0,0.16,0.0,0.0,0
2025-01-15 23:00:00,359,curing,59.73,61.29,58.89,59.84,27.17,28.41,54.3,56.37,40.04,40.64,8.0,0.16,0.0,0.0,0
2025-01-16 00:00:00,360,curing,56.13,57.45,55.94,56.95,27.04,28.07,53.85,56.31,39.77,40.54,8.8,0.0,0.0,0.0,1
2025-01-16 01:00:00,361,curing,56.23,57.54,55.59,56.68,26.98,28.02,53.74,56.4,39.66,40.71,8.08,0.16,0.0,0.0,0
2025-01-16 02:00:00,362,curing,56.34,57.41,55.79,56.55,26.98,28.01,53.85,56.1,39.87,40.58,8.17,0.16,0.0,0.0,0
2025-01-16 03:00:00,363,curing,55.97,57.39,55.79,56.55,26.91,28.03,53.74,56.14,39.94,40.64,8.25,0.16,0.0,0.0,0
2025-01-16 04:00:00,364,curing,56.14,57.48,55.83,56.55,26.91,28.02,53.94,56.18,39.88,40.55,8.33,0.16,0.0,0.0,0
2025-01-16 05:00:00,365,curing,56.42,57.11,55.8,56.54,26.85,27.97,54.07,56.32,39.86,40.41,8.4,0.16,0.0,0.0,0
2025-01-16 06:00:00,366,curing,56.03,57.55,55.59,56.43,26.97,28.02,53.88,56.24,39.8,40.61,8.47,0.16,0.0,0.0,0
