timestamp,day,phase,temperature_active1,temperature_active2,temperature_curing1,temperature_curing2,moisture_active1,moisture_active2,moisture_curing1,moisture_curing2,oxygen,co2,methane_ppm,aeration_on
2025-01-12 06:00:00,11,active,45.95,44.21,,,52.63,50.42,,,15.35,2.6,29.48,1
2025-01-12 07:00:00,11,active,44.22,42.86,,,51.87,51.32,,,14.31,2.89,16.94,0
2025-01-12 08:00:00,11,active,45.78,43.93,,,50.32,50.54,,,14.17,3.03,7.64,0
2025-01-12 09:00:00,11,active,45.08,43.66,,,51.81,50.29,,,13.14,3.21,32.74,0
2025-01-12 10:00:00,11,active,44.48,43.47,,,51.39,50.71,,,12.5,2.51,19.05,0
2025-01-12 11:00:00,11,active,45.34,43.9,,,51.0,51.84,,,12.73,2.36,37.3,0
2025-01-12 12:00:00,11,active,45.18,45.14,,,51.21,51.67,,,13.75,2.37,0.0,1
2025-01-12 13:00:00,11,active,44.7,44.44,,,51.99,51.22,,,11.5,3.21,21.95,0
2025-01-12 14:00:00,11,active,45.1,43.71,,,52.69,50.13,,,12.37,3.67,39.19,0
2025-01-12 15:00:00,11,active,44.82,44.4,,,52.05,50.91,,,12.33,3.08,16.47,0
2025-01-12 16:00:00,11,active,45.12,44.89,,,51.47,51.18,,,12.43,3.27,17.75,0
2025-01-12 17:00:00,11,active,45.44,44.6,,,52.08,51.08,,,12.67,2.96,22.96,0
2025-01-12 18:00:00,11,active,46.0,44.08,,,51.5,49.84,,,14.28,2.29,14.41,1
2025-01-12 19:00:00,11,active,44.3,43.65,,,51.33,50.39,,,12.56,3.49,16.88,0
2025-01-12 20:00:00,11,active,46.32,44.46,,,51.02,50.86,,,13.12,2.35,16.62,0
2025-01-12 21:00:00,11,active,43.87,44.27,,,50.64,51.2,,,13.33,3.1,13.73,0
2025-01-12 22:00:00,11,active,44.94,44.57,,,51.42,49.53,,,13.97,3.6,32.29,0
2025-01-12 23:00:00,11,active,45.39,44.41,,,51.72,50.73,,,15.09,3.04,24.61,0
2025-01-13 00:00:00,12,active,45.2,44.66,,,51.54,50.89,,,15.46,2.64,22.51,1
2025-01-13 01:00:00,12,active,44.66,43.71,,,51.32,51.28,,,15.18,2.74,28.09,0
2025-01-13 02:00:00,12,active,44.9,44.82,,,50.97,51.17,,,16.58,2.91,17.36,0
2025-01-13 03:00:00,12,active,44.73,44.14,,,51.88,51.07,,,16.91,2.92,12.26,0
2025-01-13 04:00:00,12,active,44.67,45.27,,,50.69,50.22,,,16.78,2.24,13.97,0
2025-01-13 05:00:00,12,active,45.53,43.61,,,51.92,49.53,,,17.64,2.54,20.02,0
2025-01-13 06:00:00,12,active,45.24,45.06,,,50.82,50.41,,,18.73,1.75,9.41,1
2025-01-13 07:00:00,12,active,44.6,44.14,,,50.94,51.23,,,18.42,3.12,15.0,0
2025-01-13 08:00:00,12,active,45.56,43.63,,,50.49,51.44,,,17.98,3.12,14.84,0
2025-01-13 09:00:00,12,active,45.2,43.73,,,51.04,51.0,,,18.41,2.95,41.25,0
2025-01-13 10:00:00,12,active,45.5,43.82,,,51.89,50.81,,,19.01,3.09,0.0,0
2025-01-13 11:00:00,12,active,45.39,44.27,,,51.59,50.75,,,18.06,2.78,18.21,0
2025-01-13 12:00:00,12,active,44.52,44.33,,,51.84,50.17,,,18.62,2.38,37.26,1
2025-01-13 13:00:00,12,active,44.68,43.67,,,51.53,50.4,,,17.59,2.82,21.23,0
2025-01-13 14:00:00,12,active,45.46,44.0,,,50.53,51.45,,,16.78,2.82,27.55,0
2025-01-13 15:00:00,12,active,45.38,45.3,,,50.96,49.86,,,17.46,2.71,21.02,0
2025-01-13 16:00:00,12,active,45.0,45.05,,,50.67,51.37,,,16.1,2.99,13.35,0
2025-01-13 17:00:00,12,active,45.08,44.27,,,51.9,50.18,,,15.41,2.65,0.0,0
2025-01-13 18:00:00,12,active,45.78,44.03,,,50.36,51.15,,,15.67,2.26,22.11,1
2025-01-13 19:00:00,12,active,44.65,44.08,,,51.58,49.48,,,14.92,2.42,12.33,0
2025-01-13 20:00:00,12,active,45.34,44.38,,,51.55,50.65,,,14.32,2.42,12.12,0
2025-01-13 21:00:00,12,active,44.89,43.39,,,52.09,49.83,,,13.3,2.94,15.19,0
2025-01-13 22:00:00,12,active,44.88,43.85,,,50.71,49.4,,,13.3,2.7,37.7,0
2025-01-13 23:00:00,12,active,45.67,43.01,,,51.36,50.36,,,12.1,2.58,44.41,0
2025-01-14 00:00:00,13,active,45.5,44.25,,,52.27,50.81,,,13.48,2.17,22.68,1
2025-01-14 01:00:00,13,active,45.49,44.39,,,50.5,49.67,,,12.36,2.52,16.05,0
2025-01-14 02:00:00,13,active,45.79,43.72,,,49.92,49.25,,,12.73,2.63,9.19,0
2025-01-14 03:00:00,13,active,45.02,44.95,,,49.68,50.07,,,11.69,3.1,26.01,0
2025-01-14 04:00:00,13,active,45.41,43.27,,,51.21,50.05,,,11.53,3.13,39.63,0
2025-01-14 05:00:00,13,active,44.82,43.13,,,49.62,50.4,,,11.82,3.13,19.97,0
2025-01-14 06:00:00,13,active,45.2,44.14,,,50.5,50.62,,,12.87,1.77,0.0,1
2025-01-14 07:00:00,13,active,44.93,44.63,,,50.96,49.99,,,13.24,3.01,31.08,0
2025-01-14 08:00:00,13,active,45.06,45.01,,,50.78,51.11,,,13.69,2.35,35.65,0
2025-01-14 09:00:00,13,active,45.36,43.73,,,50.89,50.11,,,13.63,2.35,11.77,0
2025-01-14 10:00:00,13,active,44.51,44.65,,,50.74,49.74,,,14.46,1.91,31.73,0
2025-01-14 11:00:00,13,active,46.26,43.98,,,51.35,48.96,,,14.53,3.11,37.44,0
2025-01-14 12:00:00,13,active,44.4,43.9,,,49.98,49.74,,,15.96,1.54,35.93,1
2025-01-14 13:00:00,13,active,44.27,44.53,,,50.11,49.67,,,15.39,2.55,33.41,0
2025-01-14 14:00:00,13,active,45.7,44.39,,,50.03,50.43,,,15.9,2.31,57.25,0
2025-01-14 15:00:00,13,active,45.48,43.06,,,50.96,50.1,,,15.88,2.78,50.16,0
2025-01-14 16:00:00,13,active,45.38,44.89,,,50.97,49.09,,,17.03,2.45,48.0,0
2025-01-14 17:00:00,13,active,45.38,44.83,,,50.67,49.88,,,17.28,2.16,52.83,0
2025-01-14 18:00:00,13,active,44.99,43.63,,,51.09,50.15,,,18.9,1.88,98.51,1
2025-01-14 19:00:00,13,active,44.46,44.24,,,49.64,50.64,,,17.86,2.1,107.06,0
2025-01-14 20:00:00,13,active,45.05,44.3,,,51.32,50.23,,,17.89,2.27,119.47,0
2025-01-14 21:00:00,13,active,44.6,44.16,,,51.2,50.13,,,17.65,1.89,134.94,0
2025-01-14 22:00:00,13,active,45.59,43.67,,,50.7,49.69,,,17.98,2.08,158.16,0
2025-01-14 23:00:00,13,active,44.91,43.6,,,51.3,49.86,,,18.11,2.55,180.49,0
2025-01-15 00:00:00,14,active,44.51,43.99,,,49.21,50.35,,,18.14,1.1,218.69,1
2025-01-15 01:00:00,14,active,44.81,44.7,,,49.86,48.78,,,17.33,2.04,237.79,0
2025-01-15 02:00:00,14,active,45.25,44.33,,,49.7,49.34,,,17.02,2.47,292.05,0
2025-01-15 03:00:00,14,active,44.66,43.78,,,50.55,49.06,,,16.21,2.3,341.29,0
2025-01-15 04:00:00,14,active,44.51,44.46,,,49.45,49.73,,,15.79,3.05,400.13,0
2025-01-15 05:00:00,14,active,45.15,42.29,,,50.51,50.21,,,15.61,3.0,447.87,0
2025-01-15 06:00:00,14,active,45.15,44.69,,,50.85,49.09,,,15.55,1.38,514.93,1
2025-01-15 07:00:00,14,active,44.7,42.96,,,50.41,47.99,,,14.62,2.6,583.4,0
2025-01-15 08:00:00,14,active,44.72,43.78,,,50.14,49.15,,,13.62,2.65,647.25,0
2025-01-15 09:00:00,14,active,45.14,43.33,,,49.34,49.92,,,13.93,2.24,711.46,0
2025-01-15 10:00:00,14,active,44.13,43.22,,,49.4,49.67,,,14.01,1.96,779.62,0
2025-01-15 11:00:00,14,active,44.16,44.7,,,50.63,49.58,,,12.36,2.39,844.34,0
2025-01-15 12:00:00,14,active,44.57,43.72,,,50.32,49.13,,,13.62,1.54,937.2,1
2025-01-15 13:00:00,14,active,44.87,44.21,,,49.8,48.51,,,11.89,2.25,1022.23,0
2025-01-15 14:00:00,14,active,45.19,43.97,,,49.54,49.56,,,12.46,2.51,1083.39,0
2025-01-15 15:00:00,14,active,45.89,44.29,,,48.55,48.72,,,11.49,2.14,1171.43,0
2025-01-15 16:00:00,14,active,45.51,44.05,,,49.09,50.51,,,12.24,2.01,1205.85,0
2025-01-15 17:00:00,14,active,44.9,43.23,,,50.85,49.52,,,11.83,2.38,1273.78,0
2025-01-15 18:00:00,14,active,44.99,44.6,,,48.91,48.8,,,13.32,1.66,1352.3,1
2025-01-15 19:00:00,14,active,44.4,43.7,,,49.76,48.76,,,12.29,1.98,1397.93,0
2025-01-15 20:00:00,14,active,44.99,43.07,,,50.22,49.04,,,13.4,2.6,1452.08,0
2025-01-15 21:00:00,14,active,44.83,43.74,,,48.83,48.93,,,13.17,1.78,1473.7,0
2025-01-15 22:00:00,14,active,45.19,44.9,,,49.67,49.72,,,14.19,2.13,1490.63,0
2025-01-15 23:00:00,14,active,44.5,44.51,,,50.09,49.14,,,14.34,2.22,1512.66,0
2025-01-16 00:00:00,15,curing,,,45.95,44.29,,,49.88,47.41,17.95,1.3,1504.67,1
2025-01-16 01:00:00,15,curing,,,44.78,45.51,,,49.68,47.78,17.27,2.11,1503.51,0
2025-01-16 02:00:00,15,curing,,,44.27,44.01,,,50.68,48.22,17.11,2.84,1509.04,0
2025-01-16 03:00:00,15,curing,,,43.68,43.48,,,49.56,47.97,17.7,2.01,1482.58,0
2025-01-16 04:00:00,15,curing,,,43.35,43.92,,,49.36,47.47,18.43,2.99,1442.57,0
2025-01-16 05:00:00,15,curing,,,43.28,43.51,,,50.19,47.88,17.69,2.38,1378.07,0
2025-01-16 06:00:00,15,curing,,,44.02,43.3,,,49.43,47.08,18.64,2.27,1340.16,0
2025-01-16 07:00:00,15,curing,,,43.96,43.21,,,49.32,48.4,18.94,2.38,1273.07,0
2025-01-16 08:00:00,15,curing,,,42.73,43.75,,,49.04,47.7,18.16,2.99,1232.87,0
2025-01-16 09:00:00,15,curing,,,43.79,41.98,,,49.5,48.33,18.04,1.92,1146.42,0
2025-01-16 10:00:00,15,curing,,,42.92,42.6,,,49.67,47.49,18.85,1.88,1069.11,0
2025-01-16 11:00:00,15,curing,,,43.06,41.72,,,49.8,47.46,18.61,1.98,1005.73,0
2025-01-16 12:00:00,15,curing,,,43.61,42.28,,,50.13,47.32,20.65,1.41,923.39,1
2025-01-16 13:00:00,15,curing,,,43.08,41.37,,,49.88,48.11,18.97,1.67,868.99,0
2025-01-16 14:00:00,15,curing,,,42.32,41.44,,,49.5,47.3,18.67,2.19,772.16,0
2025-01-16 15:00:00,15,curing,,,41.83,41.33,,,49.46,47.95,18.54,2.68,692.76,0
2025-01-16 16:00:00,15,curing,,,41.02,41.79,,,49.79,47.41,19.43,2.21,615.14,0
2025-01-16 17:00:00,15,curing,,,41.56,41.58,,,50.14,46.59,18.73,2.07,569.6,0
2025-01-16 18:00:00,15,curing,,,41.64,40.33,,,49.54,47.26,18.92,1.97,501.36,0
2025-01-16 19:00:00,15,curing,,,41.08,40.8,,,49.21,46.94,19.21,2.42,433.98,0
2025-01-16 20:00:00,15,curing,,,41.34,40.25,,,48.92,47.52,18.54,1.89,405.92,0
2025-01-16 21:00:00,15,curing,,,41.27,39.8,,,48.66,46.88,18.6,2.68,351.07,0
2025-01-16 22:00:00,15,curing,,,40.95,40.15,,,49.69,47.91,18.48,2.7,299.12,0
2025-01-16 23:00:00,15,curing,,,40.56,39.93,,,49.62,47.38,18.61,2.19,272.63,0
2025-01-17 00:00:00,16,curing,,,40.8,41.13,,,49.59,47.31,19.41,1.31,229.63,1
2025-01-17 01:00:00,16,curing,,,40.77,39.96,,,49.21,47.7,17.91,2.41,183.01,0
2025-01-17 02:00:00,16,curing,,,39.83,38.89,,,49.95,47.83,17.84,2.42,153.06,0
2025-01-17 03:00:00,16,curing,,,40.92,39.13,,,48.97,47.31,17.47,1.85,147.52,0
2025-01-17 04:00:00,16,curing,,,40.0,39.76,,,49.66,46.91,16.82,1.92,122.56,0
2025-01-17 05:00:00,16,curing,,,39.89,40.12,,,49.13,46.39,17.31,1.68,102.59,0
2025-01-17 06:00:00,16,curing,,,40.07,38.12,,,48.82,46.91,17.76,2.19,77.44,0
2025-01-17 07:00:00,16,curing,,,39.66,37.81,,,49.39,46.92,16.44,2.26,79.4,0
2025-01-17 08:00:00,16,curing,,,39.86,39.52,,,49.27,47.25,16.27,1.65,55.29,0
2025-01-17 09:00:00,16,curing,,,39.36,38.61,,,49.22,47.0,16.03,1.91,53.17,0
2025-01-17 10:00:00,16,curing,,,38.75,37.82,,,49.05,47.49,16.48,1.63,61.56,0
2025-01-17 11:00:00,16,curing,,,39.07,38.36,,,48.96,46.82,16.18,1.76,34.71,0
2025-01-17 12:00:00,16,curing,,,38.16,36.61,,,50.14,47.07,16.76,1.39,20.93,1
2025-01-17 13:00:00,16,curing,,,38.63,37.77,,,49.51,47.67,15.29,1.8,22.41,0
2025-01-17 14:00:00,16,curing,,,38.39,37.77,,,49.25,47.22,15.55,1.92,39.91,0
2025-01-17 15:00:00,16,curing,,,38.15,37.91,,,48.92,46.99,14.76,1.51,30.18,0
2025-01-17 16:00:00,16,curing,,,38.03,36.78,,,49.34,46.7,15.33,2.05,24.51,0
2025-01-17 17:00:00,16,curing,,,36.99,37.18,,,49.06,46.66,15.52,1.97,19.29,0
2025-01-17 18:00:00,16,curing,,,37.5,36.51,,,48.79,46.52,14.6,1.76,28.13,0
2025-01-17 19:00:00,16,curing,,,37.66,36.95,,,48.59,46.65,14.43,1.92,13.95,0
2025-01-17 20:00:00,16,curing,,,37.54,36.21,,,48.68,47.28,15.64,2.02,24.86,0
2025-01-17 21:00:00,16,curing,,,36.79,36.3,,,47.1,46.76,14.76,1.72,14.01,0
2025-01-17 22:00:00,16,curing,,,37.78,35.85,,,48.76,46.18,15.47,1.51,11.99,0
2025-01-17 23:00:00,16,curing,,,36.56,36.52,,,48.38,47.71,14.98,2.49,14.32,0
2025-01-18 00:00:00,17,curing,,,37.33,36.47,,,49.4,46.96,16.03,0.95,16.75,1
2025-01-18 01:00:00,17,curing,,,36.9,35.77,,,48.58,46.07,15.35,1.9,19.87,0
2025-01-18 02:00:00,17,curing,,,36.21,35.76,,,47.95,46.53,14.91,2.23,22.61,0
2025-01-18 03:00:00,17,curing,,,37.27,34.86,,,48.49,46.78,15.43,2.98,0.0,0
2025-01-18 04:00:00,17,curing,,,35.64,35.28,,,47.96,47.55,15.36,1.54,12.05,0
2025-01-18 05:00:00,17,curing,,,36.54,35.26,,,48.69,46.12,15.13,2.04,16.17,0
2025-01-18 06:00:00,17,curing,,,36.43,36.44,,,48.57,47.14,15.96,1.69,35.11,0
2025-01-18 07:00:00,17,curing,,,35.45,34.43,,,48.87,47.32,15.89,1.73,9.24,0
2025-01-18 08:00:00,17,curing,,,36.33,35.57,,,47.97,46.29,16.12,1.67,21.66,0
2025-01-18 09:00:00,17,curing,,,35.36,35.19,,,48.35,46.44,15.9,1.54,34.97,0
2025-01-18 10:00:00,17,curing,,,35.48,34.68,,,47.63,46.03,17.22,1.86,6.88,0
2025-01-18 11:00:00,17,curing,,,35.32,35.27,,,48.63,46.42,17.14,1.43,23.95,0
2025-01-18 12:00:00,17,curing,,,34.98,34.43,,,48.51,46.48,18.39,1.35,11.98,1
2025-01-18 13:00:00,17,curing,,,35.31,34.29,,,48.47,46.8,17.09,1.87,14.96,0
2025-01-18 14:00:00,17,curing,,,35.15,33.93,,,48.19,47.0,16.72,1.97,11.97,0
2025-01-18 15:00:00,17,curing,,,33.74,34.42,,,48.37,46.05,18.4,1.7,12.68,0
2025-01-18 16:00:00,17,curing,,,35.12,34.22,,,48.94,45.42,17.79,1.73,47.22,0
2025-01-18 17:00:00,17,curing,,,33.49,33.21,,,47.96,46.36,17.7,1.92,28.45,0
2025-01-18 18:00:00,17,curing,,,34.7,32.72,,,48.14,46.5,18.34,1.47,31.02,0
2025-01-18 19:00:00,17,curing,,,34.6,33.14,,,47.5,46.45,18.81,1.71,24.92,0
2025-01-18 20:00:00,17,curing,,,33.35,32.7,,,47.58,46.14,18.48,1.55,3.94,0
2025-01-18 21:00:00,17,curing,,,33.55,32.92,,,48.04,46.34,19.13,1.54,23.95,0
2025-01-18 22:00:00,17,curing,,,33.06,33.43,,,48.51,47.01,19.17,1.16,30.73,0
2025-01-18 23:00:00,17,curing,,,33.37,32.45,,,47.8,46.42,18.4,2.19,11.47,0
2025-01-19 00:00:00,18,curing,,,33.18,32.52,,,47.78,46.01,19.63,0.78,29.65,1
2025-01-19 01:00:00,18,curing,,,33.59,32.43,,,47.67,45.92,19.34,2.13,27.04,0
2025-01-19 02:00:00,18,curing,,,33.72,32.68,,,47.57,46.07,17.9,2.09,38.52,0
2025-01-19 03:00:00,18,curing,,,33.62,31.0,,,47.96,46.94,18.94,1.38,15.82,0
2025-01-19 04:00:00,18,curing,,,32.5,31.68,,,47.03,46.01,18.42,1.43,9.02,0
2025-01-19 05:00:00,18,curing,,,32.54,31.96,,,48.39,46.07,18.77,2.52,16.38,0
2025-01-19 06:00:00,18,curing,,,31.67,32.31,,,47.39,45.81,18.78,2.27,34.36,0
2025-01-19 07:00:00,18,curing,,,31.98,31.33,,,48.06,46.57,18.68,1.73,1.72,0
2025-01-19 08:00:00,18,curing,,,32.73,30.51,,,47.03,46.98,18.51,1.81,0.0,0
2025-01-19 09:00:00,18,curing,,,32.92,31.62,,,47.97,46.2,18.18,1.54,20.89,0
2025-01-19 10:00:00,18,curing,,,31.36,30.86,,,47.94,45.99,19.4,1.85,15.57,0
2025-01-19 11:00:00,18,curing,,,31.55,30.45,,,47.77,45.94,19.09,1.5,20.08,0
2025-01-19 12:00:00,18,curing,,,31.7,30.6,,,47.05,44.71,18.71,0.3,29.45,1
2025-01-19 13:00:00,18,curing,,,31.72,30.69,,,47.65,46.25,18.63,1.31,14.47,0
2025-01-19 14:00:00,18,curing,,,31.04,30.35,,,46.9,45.92,17.65,1.71,1.27,0
2025-01-19 15:00:00,18,curing,,,31.53,29.41,,,47.34,46.04,17.67,1.36,40.44,0
2025-01-19 16:00:00,18,curing,,,30.95,30.84,,,47.95,45.44,17.39,1.67,10.03,0
2025-01-19 17:00:00,18,curing,,,31.05,30.89,,,47.8,45.58,16.95,1.36,9.41,0
2025-01-19 18:00:00,18,curing,,,31.2,30.45,,,47.38,45.54,17.39,1.44,31.04,0
2025-01-19 19:00:00,18,curing,,,30.8,29.43,,,46.86,46.24,16.84,1.93,16.16,0
2025-01-19 20:00:00,18,curing,,,30.45,29.77,,,47.64,45.51,16.39,1.74,19.37,0
2025-01-19 21:00:00,18,curing,,,30.49,29.74,,,47.3,46.72,15.86,1.66,24.83,0
2025-01-19 22:00:00,18,curing,,,30.37,29.92,,,46.1,45.87,15.83,1.92,30.84,0
2025-01-19 23:00:00,18,curing,,,30.11,29.82,,,47.62,44.99,15.34,1.79,16.67,0
2025-01-20 00:00:00,19,curing,,,30.04,29.0,,,47.19,45.54,16.83,1.28,35.2,1
2025-01-20 01:00:00,19,curing,,,30.84,29.28,,,47.77,45.25,15.18,1.5,0.0,0
2025-01-20 02:00:00,19,curing,,,30.19,29.34,,,46.59,44.45,15.41,1.5,27.6,0
2025-01-20 03:00:00,19,curing,,,29.64,29.72,,,45.52,46.32,15.93,1.23,11.6,0
2025-01-20 04:00:00,19,curing,,,30.01,29.22,,,47.22,45.85,15.75,1.49,33.72,0
2025-01-20 05:00:00,19,curing,,,29.38,29.14,,,47.2,45.74,15.16,1.9,21.42,0
2025-01-20 06:00:00,19,curing,,,30.01,28.66,,,46.18,45.53,15.06,2.0,13.27,0
2025-01-20 07:00:00,19,curing,,,29.48,29.2,,,46.51,44.73,15.8,1.89,26.63,0
2025-01-20 08:00:00,19,curing,,,29.12,28.58,,,48.34,45.16,15.22,1.06,28.93,0
2025-01-20 09:00:00,19,curing,,,29.28,27.82,,,46.78,45.8,14.87,1.92,26.42,0
2025-01-20 10:00:00,19,curing,,,28.15,28.84,,,47.27,44.82,14.44,1.03,9.7,0
2025-01-20 11:00:00,19,curing,,,28.25,28.36,,,46.55,44.06,15.2,1.85,15.16,0
2025-01-20 12:00:00,19,curing,,,28.1,27.67,,,45.8,45.19,16.43,0.66,19.96,1
2025-01-20 13:00:00,19,curing,,,28.65,27.53,,,46.74,45.2,14.92,1.78,19.59,0
2025-01-20 14:00:00,19,curing,,,29.32,27.8,,,46.66,45.32,15.38,1.16,27.5,0
2025-01-20 15:00:00,19,curing,,,29.45,27.77,,,46.56,45.59,15.24,1.91,0.0,0
2025-01-20 16:00:00,19,curing,,,28.54,27.52,,,46.68,45.52,15.44,1.11,23.34,0
2025-01-20 17:00:00,19,curing,,,28.35,27.46,,,46.84,45.3,14.67,1.35,17.1,0
2025-01-20 18:00:00,19,curing,,,27.08,28.03,,,46.6,45.75,15.74,1.24,11.61,0
2025-01-20 19:00:00,19,curing,,,27.6,27.6,,,46.01,44.37,16.39,1.01,12.58,0
2025-01-20 20:00:00,19,curing,,,27.36,27.05,,,46.86,45.35,15.93,1.56,17.85,0
2025-01-20 21:00:00,19,curing,,,27.33,27.31,,,45.61,45.39,16.4,2.07,0.0,0
2025-01-20 22:00:00,19,curing,,,27.44,26.21,,,45.53,44.43,16.28,2.32,12.99,0
2025-01-20 23:00:00,19,curing,,,27.17,26.81,,,46.9,44.27,16.94,1.55,11.24,0
2025-01-21 00:00:00,20,curing,,,26.3,27.4,,,46.75,44.63,17.91,1.05,25.33,1
2025-01-21 01:00:00,20,curing,,,27.55,26.27,,,46.44,44.64,16.83,1.58,11.94,0
2025-01-21 02:00:00,20,curing,,,26.53,25.84,,,45.74,45.33,17.95,1.65,17.85,0
2025-01-21 03:00:00,20,curing,,,27.07,25.83,,,46.06,44.62,17.99,1.39,35.42,0
2025-01-21 04:00:00,20,curing,,,27.88,25.5,,,46.25,44.47,17.57,1.55,29.94,0
2025-01-21 05:00:00,20,curing,,,26.27,25.54,,,45.56,44.57,18.2,1.65,29.02,0
2025-01-21 06:00:00,20,curing,,,25.35,25.63,,,45.96,45.41,18.39,1.31,15.0,0
2025-01-21 07:00:00,20,curing,,,26.37,25.01,,,46.62,44.83,18.6,1.45,25.43,0
2025-01-21 08:00:00,20,curing,,,26.95,25.61,,,46.98,44.71,17.81,1.45,17.66,0
2025-01-21 09:00:00,20,curing,,,27.27,25.94,,,46.03,44.72,19.02,1.71,18.04,0
2025-01-21 10:00:00,20,curing,,,25.57,24.93,,,46.59,45.4,18.5,1.14,24.1,0
2025-01-21 11:00:00,20,curing,,,26.32,26.03,,,45.22,44.35,18.68,1.44,14.03,0
2025-01-21 12:00:00,20,curing,,,25.73,25.42,,,46.48,45.36,20.96,1.22,34.93,1
2025-01-21 13:00:00,20,curing,,,25.8,25.57,,,45.72,44.78,19.08,1.79,18.4,0
2025-01-21 14:00:00,20,curing,,,27.07,24.62,,,46.25,44.57,18.83,1.84,26.18,0
2025-01-21 15:00:00,20,curing,,,24.89,25.27,,,45.94,45.88,18.12,1.44,34.56,0
2025-01-21 16:00:00,20,curing,,,25.66,24.19,,,46.69,44.07,19.54,1.53,30.32,0
2025-01-21 17:00:00,20,curing,,,25.66,25.07,,,45.57,44.4,18.42,1.73,5.91,0
2025-01-21 18:00:00,20,curing,,,25.86,24.61,,,46.29,43.93,18.5,1.89,24.45,0
2025-01-21 19:00:00,20,curing,,,25.27,24.69,,,45.81,45.0,18.69,0.83,28.51,0
2025-01-21 20:00:00,20,curing,,,25.27,23.72,,,45.84,45.34,19.3,1.02,28.92,0
2025-01-21 21:00:00,20,curing,,,24.81,23.76,,,45.8,45.31,18.93,1.8,8.87,0
2025-01-21 22:00:00,20,curing,,,25.04,24.4,,,45.44,45.06,18.42,1.32,13.43,0
2025-01-21 23:00:00,20,curing,,,24.63,23.53,,,45.82,44.33,18.46,1.19,29.95,0
2025-01-22 00:00:00,21,curing,,,25.01,24.13,,,45.77,44.22,18.94,0.21,12.38,1
2025-01-22 01:00:00,21,curing,,,24.41,23.11,,,45.89,43.54,18.06,1.22,17.0,0
2025-01-22 02:00:00,21,curing,,,24.68,24.12,,,45.78,45.37,17.84,0.96,35.76,0
2025-01-22 03:00:00,21,curing,,,24.38,22.97,,,46.11,44.56,18.01,2.0,19.52,0
2025-01-22 04:00:00,21,curing,,,24.85,23.76,,,46.15,44.05,17.8,1.36,12.73,0
2025-01-22 05:00:00,21,curing,,,24.16,23.7,,,45.13,44.94,17.41,1.35,11.22,0
2025-01-22 06:00:00,21,curing,,,23.2,22.94,,,46.06,43.76,16.86,1.54,23.33,0
2025-01-22 07:00:00,21,curing,,,24.62,23.48,,,45.0,44.43,17.09,1.65,6.67,0
2025-01-22 08:00:00,21,curing,,,23.43,23.22,,,45.86,44.11,16.55,1.64,17.53,0
2025-01-22 09:00:00,21,curing,,,23.46,22.72,,,45.85,44.49,15.95,1.67,23.33,0
2025-01-22 10:00:00,21,curing,,,23.39,22.38,,,44.55,44.12,16.03,1.15,32.99,0
2025-01-22 11:00:00,21,curing,,,24.28,21.81,,,45.53,43.4,16.03,1.25,26.68,0
2025-01-22 12:00:00,21,curing,,,22.42,22.87,,,45.22,44.14,17.19,0.76,12.86,1
2025-01-22 13:00:00,21,curing,,,24.96,21.81,,,45.04,44.6,15.59,1.17,31.78,0
2025-01-22 14:00:00,21,curing,,,23.83,22.54,,,46.07,44.04,15.03,1.32,17.0,0
2025-01-22 15:00:00,21,curing,,,23.31,22.27,,,45.04,44.41,15.4,1.44,7.64,0
2025-01-22 16:00:00,21,curing,,,23.08,22.64,,,44.93,43.48,15.31,1.55,18.28,0
2025-01-22 17:00:00,21,curing,,,23.15,22.06,,,45.34,43.96,15.25,0.78,34.38,0
2025-01-22 18:00:00,21,curing,,,23.17,21.95,,,45.62,43.64,15.47,1.52,21.65,0
2025-01-22 19:00:00,21,curing,,,23.14,22.38,,,45.18,44.3,15.45,1.23,20.13,0
2025-01-22 20:00:00,21,curing,,,23.0,22.09,,,45.8,43.92,14.77,1.51,36.37,0
2025-01-22 21:00:00,21,curing,,,22.67,21.99,,,45.45,44.22,14.75,1.53,5.69,0
2025-01-22 22:00:00,21,curing,,,22.43,21.97,,,44.07,44.39,14.59,1.77,7.14,0
2025-01-22 23:00:00,21,curing,,,22.36,20.87,,,44.86,44.17,15.32,1.69,3.84,0
2025-01-23 00:00:00,22,curing,,,22.25,21.92,,,44.82,43.94,16.68,0.88,23.73,1
2025-01-23 01:00:00,22,curing,,,22.82,21.76,,,45.31,43.28,15.05,1.71,21.66,0
2025-01-23 02:00:00,22,curing,,,22.46,20.85,,,43.73,43.75,15.17,1.36,35.43,0
2025-01-23 03:00:00,22,curing,,,20.6,21.15,,,46.29,43.46,15.97,1.28,22.43,0
2025-01-23 04:00:00,22,curing,,,22.33,21.18,,,45.25,43.53,15.72,1.52,15.96,0
2025-01-23 05:00:00,22,curing,,,22.1,21.13,,,45.03,43.49,15.84,1.48,20.02,0
2025-01-23 06:00:00,22,curing,,,21.99,21.37,,,45.52,43.16,15.35,1.16,21.18,0
2025-01-23 07:00:00,22,curing,,,21.81,21.92,,,46.07,42.65,16.27,1.37,3.28,0
2025-01-23 08:00:00,22,curing,,,22.56,21.74,,,45.3,43.27,15.81,1.23,47.1,0
2025-01-23 09:00:00,22,curing,,,22.47,20.54,,,45.31,43.67,15.93,0.98,25.2,0
